S: It has to be lined up like exactly.	B-A
L: Yeah I see.	I-A
S: Yeah.	B-OO
F: Did Sarah leave that on my head?	I-OO
T: Yeah I thought you knew she had.	O
F: Are you figuring out where to start it?	B-A
L: Kinda	I-A
F: Alright, where the- e::r	B-OO
S: Now it's gonna hit.	B-DO
F: Start it further forward probably.	B-A
L: No that wont.	B-NSTO
F: Alright do you wanna write down where that is?	B-A
L: No I’ll remember. Okay.	I-A
F: I wish there was a stop button.	B-QR
S: Stop it, stop it, stop it.	B-OO
L: There might be.	B-QR
F: Oh.	B-OO
L: Okay.	I-OO
F: Okay, alright do you want me to...	I-OO
L: Sure, well I mean if you want, but I've kind of got it.	I-OO
S: Okay um...	I-OO
T: You can also slide it along (?).	O
S: We’re almost there, we’re almost there, no, no, no, no.	B-NSTO
L: Okay, so forward a little bit more okay.	B-DO
F: Okay you can press this I think and that stops it.	B-QR
L: I'm just...	B-OO
F: Alright one, two, three, four, five, six and, and at the front yeah or at the first tick mark six and one.	B-A
S: Does it matter if you hit that fish.	I-A
F: No it...	B-OO
L: No it does, two, three, four, five, six one (?).	B-A
L: I don’t know if we can...	B-OO
F: Oh wait it should be...	B-A
GTS: Yeah Sally it's about...	O
L: Okay, well that is something.	B-NSTO
S: How did you get it over here before?	B-DO
T: Sarah (?).	O
S: I know but how did we get it over here before?	B-DO
L: Oh.	B-OO
F: Oh it was because the fish knocked it off.	B-A
L: Can you fix the pizza?	I-A
S: Sure.	B-OO
F: Do you wanna (no okay). Okay.	I-OO
L: No, no leave it leave it	I-OO
F: No it's gonna, it was gonna be off again and that’s what it did last time too and it messed it up.	B-DO
L: Alright.	B-OO
F: Yeah and it's not working.	B-NSTO
L: Well that was something.	I-NSTO
DGS: Where’s the table with the flowers on.	O
F: I don’t know.	B-OO
S: Huh?	I-OO
F: The table with the flower.	B-A
S: I'm not, I'm not sure.	B-OO
T: Food in base and you have to deliver it to the table.	O
S: Oh that’s makes sense.	B-OO
F: Yeah.	I-OO
T: (French bread and).	O
F: (?) way. Okay.	B-OO
T: (?) figure that out, wow.	O
F: We have fifteen minutes.	B-OO
L: Yeah.	I-OO
F: Three thirty I think (not even gonna look). Oh yeah, (?) three forty five, so we still have time.	I-OO
<general classroom noise>	O
T: (?) do it right?	O
L: What?	B-OO
T: (?).	O
L: Clears what? Just goes to the back wall.	B-A
T: (Do you think you’ve got) (?)	O
L: I don’t know.	B-OO
F: I think we need to start it further forward.	B-A
L: Well lets see what this  one does.	B-OO
F: Yeah it's gonna turn into there.	B-DO
L: Oh yeah.	B-NSTO
F: Before it.	B-DO
L: Okay so how about this?	B-OO
F: Line it up with that.	B-A
L: Yeah there we go.	I-A
S: I think we’re nearly done.	B-OO
L: Well we have to actually get it to go, no...	I-OO
L: Yeah further forward.	B-ATO
F: Stop okay.	B-OO
L: Try it there.	B-A
F: Oh yeah, you should line up the tire with that and this with the top of the M.	I-A
L: Yeah	B-OO
L: Er forward a little bit more.	B-ATV
F: Oh sorry.	B-OO
X: That’s okay.	I-OO
F: Alright so the tire’s at the second one and not at the like the fourth one. Yeah that’s (?). Can’t hit the fish.	B-A
L: Okay it needs to be back a little bit. Yeah over (?)	I-A
F: And over this way a little bit?	I-A
L: Yeah sure.	B-OO
F: No	I-OO
LGS: Yours is not (?).	O
F: Huh	B-OO
LGS: Theirs is not (?).	O
L: Fiona do you wanna like stand over there to catch it if we get stuck (?).	B-OO
F: How do we scooch it over this way?	B-A
L: I know but do you want (?).	B-OO
F: Yeah.	B-OO
F: I think that we should...	I-OO
S: We’ve done it before, what are we messing up on?	B-NSTO
F: We should scooch it over more, no not in that way, I think that if it goes that way then it can’t, yeah we can scooch it back but it has to be closer to this side.	B-A
L: But if we scooch it back it hits that thing.	I-A
F: Yeah.	B-OO
L: Wait... Oh okay over a little bit?	B-A
F: Yeah.	B-OO
L: Yeah.	I-OO
F: We’ll be done in just a second I think.	I-OO
S: I think we’re nearly there.	I-OO
F: Yeah we just (?).	I-OO
L: No.	B-NSTO
F: Oh no.	I-NSTO
L: Okay.	I-NSTO
T: (?)	O
S: Okay all yours.	B-OO
T: (?) on the desk	O
L: Right.	B-OO
F: We didn’t add anything on to it on the outside but...	B-D
S: Do you have any rubber bands left, we could tuck the wires in.	I-D
T: Yes. I have (?)	O
L: I actually, no I don’t have it on my wrist anymore.	B-OO
S: Oh here’s one.	I-OO
F: Because I think the wires are bumping into some stuff.	B-D
S: Wait wait wait, take it off, take it off.	I-D
L: Okay	B-OO
X: We also got some people using Velcro.	O
F: Oh.	B-OO
L: Don’t know if this getting...	I-OO
S: So we just gonna park it against the back wall and call it done.	B-A
