K: Maybe we can work something with timer.	B-QS
T: When did you lose it just,	O
G: Just now.	B-OO
K: What did you lose?	I-OO
T: Did you go anywhere besides right here?	O
G: Oh go-	B-OO
K: What did you lose?	I-OO
G: My rubber band.	I-OO
T: Is this for your braces?	O
G: Yeah.	B-OO
K: (?) (color) sensor.	B-QS
K: Okay, yeah. I'm gonna try something. I really like touchscreens. Okay.	B-OO
G: That’s fine.	I-OO
T: Yeah.	O
G: I wear it all the time, some days (?).	B-OO
K: (?). Okay so we can get this out of the way, what do we do with this? How do you do like this? How do you delete a program? Okay.  Maybe I can try to make a program that instead of just doing it and then one rotation and then program and then one rotation, I can just like...	B-ATV
G: I already programmed that one.	B-OO
A: Hmm.	I-OO
K: (But how did you) program?	B-QS
A: We want to get the corn we want to, to get that thing.	B-A
K: Okay.	B-OO
A: So...	I-OO
G: I'm gonna push this in a little bit if you don’t mind.	B-D
A: Yeah and I'm just like, trying to like turn it over	I-D
G: (?) for a few minutes.	B-OO
A: Mm::: One second, I think I got it, nope.  I just gotta (?).	B-D
K: No, what’s going on, just trying...	B-QS
A: Oh I think I got it. Okay.	B-D
G: I'm hungry. What time is it? Only ten minutes.	B-OO
A: ‘til food?	I-OO
G: ‘til food.	I-OO
K: Oops sorry.	I-OO
G: I need to take that for a second after.	I-OO
K: Somebody hold this.	I-OO
G: It's not plugged in.	B-QS
K: Oh.	B-OO
G: Because I was about to take it and test it.	I-OO
A: I'm still working on the plough.	B-D
K: We don’t need anymore rotation for this.	B-ATV
G: No I'm trying to see like if it goes faster then it will go past the... Found my rubber band.	I-ATV
K: On the. Okay.	B-OO
A: Okay I think I have an idea	I-OO
G: (?) for a few minutes.	I-OO
A: Okay. I think I figured out once it's gonna do	B-D
G: Wait a minute.	B-OO
A: I figured it out.	B-D
G: What’s the fish one?	B-A
K: You take one and put it on the table and put it to base.	I-A
G: Wait a minute the fish one...wait if you bring...	I-A
A: Where’s those, oh...	B-D
G: If you bring the fish back to the base you get points.	B-A
A: Oh can I see the robot thingy me jigger, I think I figured it out. I probably didn’t.	B-D
G: Because I'm thinking if we remove the fish first I can program the fish one and I can set that one after and I, we can program that and then after we remove the fish back to the base then we can go get the blue germ one without touching the fish.  What do you think? (?) I have an idea. Can I show you my idea?	B-A
A: Hold on I think I got it.	B-D
G: Cool.	B-OO
A: Oh I did I found it, I found it.	B-D
G: We should put this...	I-D
A: Yeah that’s what I'm doing.	I-D
G: Can I take this out?, or, do you need that?	I-D
20:00 A: They’re just gonna go like that then like that and then	I-D
I’ll fix the whatever and now the thing is I got to figure out, I think if I take all of these are right, right?  That can go, can these go through here?	I-D
G: Well I was thinking for this one. We could like. Um we could have it go over, we could have it move forward, grab the fish back up and then go forward and knock the thing off.	B-A
T: Okay. So the other teams doing that fish, they’re gonna try to get the fish back to base, that’s what they’re doing.	O
G: That’s what we’re doing.	B-OO
T: Are you doing the fish?	O
G: We’re gonna try the fish one...	B-A
T: Yeah.	O
G: ...and then we’re going to try and knock the...	B-A
T: Yeah that one you’ll have to be careful because it says that the baby fish has to (?).	O
G: Yeah	B-OO
T: Yeah	O
G: So, I have an idea lets take a smaller one of this, I use two (?) take this one.	B-D
A: They don’t fit.	I-D
G: We’ll probably take the (?)...	I-D
A: If we go like that.	I-D
G: If we go like that you’ll still have room for this...	I-D
K: Hmm.	B-OO
G: ...and we don’t make this too big.	B-D
K: We’re using the plough and if (?) we can take all the fish.	I-D
A: Okay. See if we can just do those two.	I-D
G: But how do we put this on?	I-D
A: These?	I-D
G: We don’t need this.	I-D
A: Oh.	I-D
