K: What we can do is (?). I need oh wait I’ll be right back. Georgie this has to be (?) we've got thirty minutes left	B-OO
G: No.	I-OO
K: Okay, okay.	I-OO
G: Well thank you we’ve thirty minutes left and you’re not even in here.	I-OO
K: I was thinking kind of... (?), okay, okay so, okay this kind of like that, I was thinking maybe we can just go straight...	B-A
G: This isn’t gonna work anyway. It’s not long enough. I can tell.	I-A
K: Go back right to the base all like, right through the	I-A
G: (?).	O
G: That worked so great.	B-NSTO
K: And then, okay, no wait, wait, wait, so that was our like original (?).	B-A
<laughing>	O
G: Thank you guys.	B-OO
K: God I'm never gonna finish this. Okay so.	I-OO
MT: So when, when you started it (?) right?	O
G: I try to yeah.	B-A
T: Taking a little break.	O
G: Again? Only thirty minutes left, trying this again.	B-OO
K: Okay so this, this (?). We can do... Here. What?	I-OO
A: Is yours on?	I-OO
K: Okay. Usually	I-OO
A: Did you ever turn back on your microphone?	I-OO
K: (?)  Okay. Instead of going straight, well we can go straight.	B-A
LBF: That kind of, sort of works.	O
G: That worked pretty well.	B-OO
K: (?) and on. So...	O
A: When we go straight? We’ll also (hit) this, knock over the ball it will hit this fish.	B-A
K: No, wait, maybe what we can do is if that doesn’t work then you could take it off. Cos it can go like this	I-A
A: But it will work.	I-A
K: We, we’re gonna stop right at the end of the (?), this will be a a left, go left and then...	I-A
A: Forward.	I-A
K: ...straight, yeah forward.	I-A
A: Then a right.	I-A
K: Then a right, backwards. And then we don’t even care about the fish.	I-A
A: Why don’t we hit it?	I-A
K: We’ll probably hit it anways. We don’t care about the fish, we will just go like this, once we go forward...	I-A
A: Right (?).	I-A
K: Go right like that. And then go backward.	I-A
A: Hmm, hmm.	B-OO
K: Like right here and kind of hit like that.	B-A
A: And then hit the (?).	I-A
K: No not the (?), it’s way too much (?)	I-A
A: Just do what we have (?).	I-A
K: Yeah.	B-OO
A: So hurry up.	I-OO
K: Just give (five).	I-OO
A: Because we’re almost	I-OO
LBT: Are you a (?)	O
G: No	B-OO
LBT: I thought you were	O
A: The problem is...	B-OO
K: Yeah.	I-OO
A: ...we’ve been saying almost this whole entire time.	I-OO
MT: So the first thing is that you have the ball and you put in there.	O
K: (?)	O
MT: This goes actually right in the hole. Okay. No p- p- I’m just asking	O
K: (?) stick onwards if you (?)	B-OO
A: I know	I-OO
T: (We ought) to find your team mates.	O
G: Thanks.	B-OO
K: So we can do that.	I-OO
T: What are you doing?	O
K: We’re making up a new um idea (?).	B-OO
T: Okay, so you guys were like taking a break from your work?	O
A: Yeah	B-OO
K: Yeah.	I-OO
T: I see.	O
K: Relaxation. Okay, okay Georgie we’ve got an idea.	B-A
G: Oh I already figured something out.	B-OO
K: Oh really.	I-OO
G: It works.	I-OO
K: It works?	I-OO
G: It works.	I-OO
K: It works.	I-OO
G: It works.	I-OO
K: It works.	I-OO
A: Oh my gosh can I see?	I-OO
K: Did it work more than twice.	I-OO
G: It worked more than twice. Not exactly how I wanted it but it still works.	I-OO
K: Georgie. Group hug. (Doing so good)	I-OO
A: Hold on (watch this).	I-OO
K: Yeah okay.	I-OO
A: Okay so I need.	I-OO
