A: So come to me	B-OO
K: Er straight move. Straight move or curved move?	B-ATO
A: Do straight. The one.	I-ATO
K: One?	B-OO
A: Sure	I-OO
K: Oh that’s backwards	B-DO
A: Yeah that’s	I-DO
K: Okay stop. Let’s do two. Stop.	B-QR
A: That’s the right way it’s just, you have it backwards.	B-DO
K: Oh. Okay. Okay.	B-OO
A: Then it comes back.	B-DO
K: Oh okay.	B-OO
A: Go back	B-DO
K: Let me try this again.	B-OO
T: Cool.	I-OO
A: Oh	I-OO
K: Alright. Let’s try one see what happens.	B-QR
A: Can we unplug this for now?	I-QR
K: Yeah I think we can.	I-QR
G: No. I’m programming it. I haven't programmed it yet.	B-OO
K: (Oh can I have a go at programming)	I-OO
G: I huh uh	I-OO
A: She’s just doing the thing	I-OO
K: I have an idea maybe I should work on a plough	B-D
A: Plough. We should use this.	I-D
K: Should we wanna start with,	B-OO
G: (?)	O
K: (?)	O
A: Okay let’s just check this thing. No.	B-A
G: We wanna start with um.	B-OO
K: I don’t really wanna start with the bacteria because it’s a bit too tricky	B-A
G: E: um. Pushing the balls off that one.	I-A
K: The ba- ba-	B-OO
A: Yeah let's try that.	I-OO
G: Um I think we should use something like this. See this.	B-D
K: Hm mm	B-OO
G: And we can	I-OO
A: I was thinking we could just make our plough like this and just keep adding more and more	B-D
G: Go ahead and do whatever you guys think I’m gonna go look at the table and then I’m gonna (start) (?) programming	B-OO
K: She’s the programmer we’re the builders. Okay.	I-OO
A: I’ll try and make a plough.	I-OO
K: We (need to make a) (?) like this or this	B-D
A: Oh let’s try this. These.	I-D
K: Okay I have a feeling maybe we can like go like this, and this can go like that	I-D
A: The problem is attaching them.	I-D
G: And I’m adding a sensor	I-D
A: Hold on let me try.	B-OO
K: (To add a sensor we need a sensor). It would be really awesome if we could do it by um the voice commands.	B-D
A: Uh th- th- that’s not gonna happen.	B-OO
K: We can probably make it happen.	B-D
G: Where’s the sensor?	I-D
A: Not in the time we have.	B-OO
G: It’s not over here.	B-D
G: Where’s the sensor?	I-D
K: The the sensor is that.	I-D
G: I found it.	I-D
K: Oh shall I put it in?	I-D
G: No I got it.	I-D
K: Okay.	B-OO
G: So which way do we want it to go do we want it forward. Mostly? If we do then we need. Okay can I have one of those cords.	B-QR
K: L- let’s get the short one.	B-D
G: Okay so attach.	I-D
A: I’m gonna be making a plough by the way,	I-D
G: This	I-D
K: Okay start making a plough I’m gonna work on maybe a claw?	I-D
A: Go ahead. I have a plough idea.	I-D
G: A what?	B-OO
K: A claw	B-D
G: Okay you try and make that I don’t know how you’re gonna do that but okay.	B-OO
K: Can I have a pegolian?	B-D
A: I don’t know what that is but okay	B-OO
K: Pegolian is the blue pegs. Thank you.	B-D
A: There so. I’ll just keep building like this. To make a plough.	I-D
K: Okay this is actually um I think I know what I’m doing. Look. This will be the handle. (You) (?) (should test). Like if it can go straight.	I-D
G: We will test. Just right now we're not gonna program.	B-A
T: Schedule for today, so we’ve got...	O
K: Oh oh	B-OO
T: ... lunch twelve to twelve thirty and then team building	I-OO
K: Miss Palmer is this a good um crane. Idea.	B-D
T: It looks pretty cool	O
G: But how will we get it to move, that’s the only thing.	B-QR
A: We’ll figure it out.	B-OO
T: Did you decide what mission you wanna do?	O
G: We first wanted to do I think we should do	B-OO
A: Everything.	I-OO
G: Push the balls off (?)	B-A
K: Yeah	B-OO
T: Okay	I-OO
G: That sort of thing.	I-OO
T: (?)	O
G: We’re making a plough we’re also adding a sensor, so it can sense it and then lightly push it off without destroying anything else.	B-A
T: Okay	O
G: So I need	B-D
A: So it can fastly  get over there but then lightly push it off	B-A
K: And I’m making um er like a crane to (gather) like the I dunno the corn. Possibly.	B-D
A: We’ll just hit the thing so the corn comes off. We can also probably push it. Cos hold on. Let me go check something out cos I think we can just push it. We can just push it.	B-A
G: .hh huh (we can just push it.) (?)	I-A
A: So this is like a plough I guess.	B-D
K: Er	B-OO
A: Then we’ll like fix it (around)	B-D
K: Yeah that’s that’s that’s good	I-D
G: ...this is going in A?	I-D
?: (?) place, drop fully showing the low red temperatures(?).	O
A: I am super good at programming.	B-OO
?: Which one is that that’s the	O
A: (?)	B-OO
?: That’s the one	O
G: (?)	B-OO
K: Mm	I-OO
?: Er	O
K: Yeah you are	B-OO
? Um (?)	O
A: Okay.	B-OO
K: I think I have a piece,	I-OO
T: (?)	O
K: Is gum allowed?	B-OO
A: Okay all you have to do is push it really.	B-A
G: (?)	O
K: I’ll ask her	B-OO
G: What do you think of the sensor that I made?	B-D
K: I, I have a question.	B-OO
A: I think it will work.	B-D
K: I have a question, is gum allowed?	B-OO
A: It’s awful. No I'm just kidding it's pretty good.	B-D
K: Okay.	B-OO
A: Are we gonna put another on the other side?	B-D
K: They say it is, they say it is. So I’ll go get some for all of us.	B-OO
G: So...	I-OO
K: I’ll be right back.	I-OO
A: Alright.	I-OO
T: Where are you going?	O
K: I get my, get some gum.	B-OO
T: Okay where’s (?) in your jacket?.	O
K: Yeah.	B-OO
G: How many, I'm gonna see how many rotations it takes.	B-ATV
A: Oh this will rotate so...	B-D
G: To go one around.	B-ATV
A: Are we putting this in the front or the back?	B-D
G: The front.	I-D
A: Okay so I'm gonna need to look at that and figure...	I-D
G: Right.	B-OO
A: ...out I'm gonna...	B-D
G: Particularly on that back like that (?) you add some things like a hook.	I-D
A: Huh.	B-OO
G: To be able to do that when we pull the white trailer.	B-A
T: You got two, two. Do you want one Aurelie?	O
A: Oh sure. Thank you.	B-OO
T: Yeah	O
A: Oh,  I am (?). Because this is all gonna be changed in the front.	B-D
K: I didn’t know if you wanted gum or not	B-OO
A: Thank you.	I-OO
K: Okay.	I-OO
G: What flavor is it?	I-OO
K: Orange.	I-OO
A: This is difficult. Building a plough. (?)	B-D
K: Okay so I'm making the other...I'm (?) pretty much (?)	I-D
G: (?)	O
G: Base and how much one rot- how far one rotation will give us.	B-ATV
A: Okay.	B-OO
G: Well lets see...	I-OO
<general classroom noise>	O
K: (Excuse me)	B-OO
<general classroom noise>	O
A: They’re not having the thing I'm looking for.	B-D
K: What are you looking for?	I-D
A: I know it when I see it.	I-D
K: Yeah.	B-OO
A: We’re gonna end up having for the claw we’re gonna have to have something with gears.	B-D
G: There we go.	B-OO
A: So I was thinking something like this.	B-D
G: Okay I'm gonna see how much longer rotation will take us on the (base).	B-ATV
A: Okay, alright.	B-OO
K: Okay	I-OO
A: Gonna end up having to do a lot more than I wanted.	B-D
K: Oh well.	B-OO
A: No I mean just a lot more things on it.	B-D
K: Hmm.	B-OO
A: Want it to be more simple but I cant (?) wanna take the whole thing apart.	B-D
K: I don’t think you.	B-OO
A: Exactly.	I-OO
K: That works.	B-D
A: At last.	I-D
G: Great.	B-NSTO
K: Did it fall?	B-DO
G: It didn’t move.	I-DO
K: Oh. Hey can I try something on that, can I try something please? Can I try something?	B-OO
G: It's not moving forward.	B-DO
A: Yeah it will.	I-DO
G: How did we do that before?	B-QS
A: We clicked forward and it went.	B-QR
K: Here let me try. Can I?	B-OO
A: Go ahead.	I-OO
K: Can I?	I-OO
G: Yeah.	I-OO
K: Okay.	I-OO
G: Wait, what? oh I'm programing (on) this.	I-OO
K: Oh my god.	I-OO
A: Because we figured out another way to make it move forward.	B-ATO
A: Come on I need this thing.	B-D
K: We need the car to be more stable.	I-D
G: It moved backwards?	B-DO
K: It moved forwards.	I-DO
G: Oh that’s forwards, so I have an idea.	I-DO
A: Oh I got it, I got it, I got it, that’s much better, no that’s not better at all, oh hold on, hold on.	B-D
G: Hey go ahead and do what you’re doing. (?).	B-OO
K: What do you want?	I-OO
G: S- wait I have gum, I aren’t supposed to have gum.	I-OO
K: Oh your braces.	I-OO
G: But I'm chewing it anyway, because I'm hungry.	I-OO
A: Oh it needs to be a bit more stable. Of course hold on, hold on I've got it, I figured out how to program (?) like a plough.	B-D
K: Not as stable as I hoped but good enough.	I-D
A: Go, go, go. There you go. I made a plough, I just got to attach it, which I'm going to do right now.	I-D
G: Okay so...	B-OO
A: Hold on.	I-OO
G: Hmm.	I-OO
