C: And that’s all I’m gonna explain right now you can mess around try some different things and er we can always check back (?) explain some other things later.	O
F: Do you wanna try some stuff Sarah?	B-OO
T: Hm do you guys know what you wanna go for?	O
S: Okay	B-OO
F: Um	I-OO
T: (?) rats	O
F: Oh	B-OO
T: And rats get big (?)	O
L: (Pet) (?)	B-OO
T: There’s a rat hidden somewhere and you have to find them and then bring them back to base.	O
F: Ooh!	B-OO
L: Where do you think they are do you think they can be in there like	B-A
T: You have to know where they are.	O
F: Er we can’t program the robot to look for rats	B-A
T: Ha ha use your rat sensor.	O
F: Ha huh huh.	B-OO
T: Bee bee beep bee bee bee beep	O
F: Rat detected.	B-OO
T: Detected (?)	O
L: Okay	B-OO
F: Yeah	I-OO
L: Well	I-OO
F: Do you wanna just read some of the things Sarah or?	I-OO
L: What are we looking at	I-OO
F: We’re looking for rats.	I-OO
S: Are those like (croissants)	I-OO
F: Like (old croisstants)	I-OO
S: Um (?) rat to be	I-OO
F: I don’t think we can touch anything.	I-OO
T: You must be able to touch. Oh there’s (?)	O
F: I like this thing it’s cool.	B-A
L: Um.	B-OO
T: I like the sink	O
F: Yeah.	B-OO
S: I wouldn’t push on	I-OO
F: Maybe there’s	I-OO
S: I think I’ll read over the projects.	I-OO
L: Okay yeah lets look at our different options.	B-A
S: Okay so. Ak. They have rolly things.	B-OO
F: Okay. Yes.	I-OO
S: Good	I-OO
F: So what do we have as good options.	I-OO
S: Okay pollution reversal. Corn harvest.	I-OO
F: No.	I-OO
S: Fishing. Pizza and ice cream. (?) fresh produce. (Distant) travel.	I-OO
L: Oh Sarah don’t just read the titles we need to like know	I-OO
S: Yeah but	I-OO
L: What you do for them.	I-OO
S: Okay.  I shall read pollution reversal. As first of many. No matter where pollution or (?) it usually finds it way to water and and of course all plants and  animals take in water. Since we depend on plants and animals for our food pollution is a source of contamination. Not just in what we breathe and drink. But also what we eat. Yellow and blue balls represent pesticides on farms and heavy metals in water. While on rings they are off the mat. Balls touching mat are worth four points each.	I-OO
F: Alright let’s underline the parts that are important. I bet we’re allowed to write I hope we're allowed to write on this.	B-A
L: Why don’t you guys think about that and I’ll keep on building.	I-A
F: Okay so.	B-OO
L: Does that sound good? I’ll take that as a yes. Okay.	I-OO
S: (?) us a plough.	B-D
F: Okay corn harvest. Okay	B-OO
S: Harvest. A harvester	I-OO
F: We don’t need to read the actual story. It’s going (?) about food.	I-OO
T: huh huh huh	O
L: We already learned about food we’re (cooking) people.	B-OO
F: Yeah	I-OO
S: Okay (?) (fish). Fish can be frozen immediately after being caught	I-OO
T: (?) fish are worth three if the baby fish is still touching the (?) I think you might wanna be standing over here so that you can (?)	O
F: Yeah. Let’s look.	B-A
L: I (?) build stuff they’re going to. Uh it looks like we have more to make.	B-OO
F: Alright pizza and ice cream those ones are worth seven points	I-OO
L: (What it is yes)	I-OO
F: The pizza and ice cream yeah if you pick them up or push them	B-A
